latitude,housing_median_age,median_income,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household,bedrooms_per_room,median_house_value
34,33,2,0,0,0,5.466307277628032,0.20808678500986194,157600.0
34,36,3,0,0,0,4.6318407960199,0.17185821697099893,158000.0
34,36,3,0,0,0,6.013888888888889,0.1585835257890685,161400.0
34,34,2,0,0,0,4.408602150537634,0.24146341463414633,155700.0
34,33,4,0,0,0,4.984025559105431,0.20192307692307693,159800.0
34,34,3,0,0,0,5.114457831325301,0.21083627797408716,154600.0
34,32,4,0,0,0,4.651234567901234,0.1957531519575315,163300.0
34,28,2,0,0,0,4.345360824742268,0.24733096085409254,157300.0
34,35,3,0,0,0,5.193548387096774,0.20783564261825133,150400.0
34,35,3,0,0,0,5.201923076923077,0.203943314849045,152600.0
34,33,3,0,0,0,4.554858934169279,0.22436338609772882,155800.0
34,35,2,0,0,0,4.4916201117318435,0.19776119402985073,145700.0
34,35,4,0,0,0,4.67910447761194,0.20972886762360446,163100.0
34,36,3,0,0,0,5.193661971830986,0.18305084745762712,158600.0
34,35,4,0,0,0,5.173913043478261,0.2108479755538579,156500.0
34,36,4,0,0,0,5.092682926829268,0.19157088122605365,153900.0
34,35,3,0,0,0,5.382075471698113,0.18580192813321647,148300.0
34,33,4,0,0,0,5.673151750972763,0.18381344307270234,158100.0
34,34,4,0,0,0,5.152985074626866,0.19188993482983346,146900.0
34,32,3,0,0,0,5.244736842105263,0.19468138484696437,181900.0
34,34,3,0,0,0,5.33641975308642,0.18739155581260844,163500.0
34,36,3,0,0,0,4.2844311377245505,0.24737945492662475,160200.0
34,34,3,0,0,0,5.4591439688715955,0.19529579472558803,163000.0
34,34,3,0,0,0,5.0633333333333335,0.20013166556945358,161200.0
34,31,3,0,0,0,4.508637236084453,0.22945934440187313,154500.0
34,33,3,0,0,0,4.2175141242937855,0.2217012726054923,158900.0
34,27,2,0,0,0,3.48,0.32413793103448274,150800.0
34,35,3,0,0,0,5.593283582089552,0.19279519679786525,149000.0
34,35,4,0,0,0,5.7531380753138075,0.18109090909090908,151800.0
34,33,3,0,0,0,4.73936170212766,0.22109988776655443,157900.0
34,23,2,0,0,0,3.795238095238095,0.26223337515683814,157600.0
34,33,4,0,0,0,4.621333333333333,0.20830929024812464,153800.0
34,27,3,0,0,0,5.404301075268817,0.19001193792280144,162900.0
34,19,3,0,0,0,4.951754385964913,0.22852081488042517,135600.0
34,22,4,0,0,0,5.2865013774104685,0.21417404898384576,144100.0
34,35,4,0,0,0,6.208333333333333,0.17375093214019388,157300.0
34,32,3,0,0,0,4.850666666666666,0.20615722924683894,162400.0
34,35,3,0,0,0,4.76948051948052,0.20830496936691628,159500.0
34,35,3,0,0,0,5.359801488833747,0.18472222222222223,163100.0
34,30,4,0,0,0,5.211136890951276,0.19857524487978628,164500.0
34,23,4,0,0,0,5.735798016230839,0.18361892784153436,181000.0
34,30,4,0,0,0,5.280632411067193,0.17889221556886228,178100.0
34,15,4,0,0,0,5.761172513214801,0.18225039619651348,278300.0
34,33,7,0,0,0,8.386666666666667,0.12082670906200318,330400.0
34,15,4,0,0,0,5.173861620342993,0.20128014630243457,168800.0
34,36,4,0,0,0,5.002232142857143,0.18697010263275324,161900.0
34,16,4,0,0,0,5.200923787528868,0.19715808170515098,178200.0
34,21,3,0,0,0,5.022079116835327,0.19893753434695,192100.0
34,23,3,0,0,0,4.876344086021505,0.2105843439911797,154100.0
34,27,3,0,0,0,4.8352272727272725,0.22385428907168037,131100.0
34,27,3,0,0,0,4.823886639676114,0.1980696600923206,141400.0
34,17,3,0,0,0,4.860048820179007,0.23170935878118198,199300.0
34,15,5,0,0,0,5.629955947136564,0.17683881064162754,226200.0
34,22,3,0,0,0,5.01119104716227,0.06938905726591163,136200.0
34,35,3,0,0,0,4.967479674796748,0.20752864157119477,127200.0
34,29,3,0,0,0,5.318840579710145,0.2111716621253406,190600.0
34,33,2,0,0,0,4.204819277108434,0.3553008595988539,133300.0
34,21,2,0,0,0,4.801204819277109,0.20326223337515684,191100.0
33,18,3,0,0,0,4.731107205623902,0.22152055473006438,171900.0
34,36,3,0,0,0,3.3142857142857145,0.25862068965517243,136300.0
34,32,3,0,0,0,5.3,0.19245283018867926,187500.0
33,22,4,0,0,0,5.5363790186125215,0.18887530562347188,211300.0
33,21,4,0,0,0,5.1117117117117115,0.1815297849841382,209700.0
34,37,3,0,0,0,3.9421965317919074,0.25219941348973607,138000.0
34,30,3,0,0,0,4.7633262260127935,0.21463742166517458,168300.0
34,27,5,0,0,0,5.766871165644171,0.1774822695035461,215400.0
34,25,5,0,0,0,6.163247100802854,0.1670285135330728,226100.0
34,32,3,0,0,0,4.516871165644171,0.22105263157894736,183900.0
34,33,4,0,0,0,5.872909698996655,0.17995444191343962,193200.0
34,27,5,0,0,0,6.937007874015748,0.15815361331819902,262100.0
34,26,6,0,0,0,7.2,0.1328647925033467,382500.0
34,21,5,0,0,0,6.1836945304437565,0.16455273698264353,302400.0
34,33,3,0,0,0,5.198821796759941,0.19830028328611898,152900.0
34,33,3,0,0,0,5.797687861271676,0.18993020937188435,165500.0
34,28,3,0,0,0,5.4032697547683926,0.18910741301059,179000.0
33,22,4,0,0,0,5.669527896995708,0.1858440575321726,289900.0
34,22,6,0,0,0,6.41696113074205,0.14812775330396477,324900.0
33,26,7,0,0,0,7.3150984682713345,0.13610529464552798,334300.0
33,27,6,0,0,0,6.831831831831832,0.15208791208791209,333500.0
33,18,6,0,0,0,7.587172538392051,0.13620669127277057,360400.0
34,34,4,0,0,0,5.291759465478842,0.19696969696969696,176300.0
34,33,4,0,0,0,5.975929978118162,0.174295129989015,186700.0
34,34,4,0,0,0,5.319923371647509,0.19445444724522867,183800.0
33,10,6,0,0,0,6.047899778924097,0.17783599366394542,362500.0
33,15,5,0,0,0,6.286050156739812,0.16219922702904874,330400.0
33,18,4,0,0,0,6.211812627291242,0.16688524590163933,284000.0
33,15,5,0,0,0,5.981954887218045,0.1739567621920563,269900.0
33,24,6,0,0,0,6.589189189189189,0.14520098441345364,325000.0
33,25,6,0,0,0,8.143939393939394,0.1283720930232558,332200.0
33,25,5,0,0,0,6.74,0.15578635014836795,297600.0
33,25,6,0,0,0,7.195372750642673,0.13862093604858877,311100.0
33,23,5,0,0,0,6.009009009009009,0.17091454272863568,300300.0
33,25,5,0,0,0,7.405882352941177,0.14614773629864972,302200.0
33,16,5,0,0,0,6.226396602417511,0.16155097329345716,265200.0
33,5,2,0,0,0,4.817472698907956,0.23024611398963732,184500.0
33,20,3,0,0,0,4.582213987957387,0.23076923076923078,186700.0
33,23,5,0,0,0,6.541814946619217,0.17067863457092344,213200.0
34,52,1,1,0,0,4.242753623188406,0.27156276686592656,105800.0
34,52,0,1,0,0,3.875,0.14516129032258066,112500.0
34,4,1,1,0,0,3.769647696476965,0.3637670740474479,137500.0
34,27,1,1,0,0,4.505154639175258,0.2471395881006865,107500.0
34,37,2,1,0,0,3.6699029126213594,0.24338624338624337,94600.0
34,44,2,1,0,0,4.076923076923077,0.2830188679245283,112500.0
34,52,1,1,0,0,3.4285714285714284,0.25,67500.0
34,33,4,1,0,0,6.22463768115942,0.16763678696158324,220100.0
34,17,6,1,0,0,6.570637119113574,0.153035413153457,273800.0
34,33,5,1,0,0,5.890909090909091,0.17469135802469135,219400.0
34,13,4,1,0,0,5.084321475625823,0.18398548846851515,184500.0
34,33,3,1,0,0,5.504249291784703,0.22645393721049922,137500.0
34,27,2,1,0,0,4.246653919694072,0.2440342188203512,151700.0
34,33,3,1,0,0,4.947890818858561,0.20310932798395184,163900.0
34,9,3,1,0,0,4.675257731958763,0.22822491730981256,179600.0
34,15,2,1,0,0,4.099201824401368,0.26815020862308764,150300.0
34,33,3,1,0,0,4.036474164133739,0.2620481927710843,136000.0
34,42,3,1,0,0,4.949275362318841,0.18594436310395315,151700.0
34,24,3,1,0,0,4.534090909090909,0.24310776942355888,148000.0
34,33,3,1,0,0,4.345415778251599,0.23209028459273798,144500.0
34,37,4,1,0,0,4.989655172413793,0.21354526606772634,142900.0
34,29,3,1,0,0,4.709821428571429,0.21800947867298578,130500.0
34,33,6,1,0,0,5.661327231121281,0.19078415521422798,500001.0
34,35,4,1,0,0,6.1562115621156215,0.16943056943056944,295000.0
34,42,6,1,0,0,6.496815286624204,0.15294117647058825,311800.0
34,47,5,1,0,0,6.345454545454546,0.15472779369627507,318500.0
34,38,6,1,0,0,6.821510297482837,0.1449178128144918,365000.0
34,40,4,1,0,0,5.6943620178041545,0.18134445023449713,262000.0
34,52,4,1,0,0,6.572815533980583,0.16765140324963074,270600.0
34,48,4,1,0,0,5.302469135802469,0.1958672875436554,256800.0
34,52,3,1,0,0,5.088838268792711,0.21128021486123547,265500.0
34,44,3,1,0,0,5.599537037037037,0.18065316246382804,280800.0
34,32,9,1,0,0,7.325757575757576,0.14167528438469493,500001.0
34,36,6,1,0,0,6.482213438735178,0.14573170731707316,500001.0
34,43,4,1,0,0,6.344569288389513,0.16706021251475797,486800.0
34,44,3,1,0,0,6.094086021505376,0.1879135421261579,307400.0
34,38,7,1,0,0,7.173684210526316,0.14600146735143066,410400.0
34,45,5,1,0,0,5.80091533180778,0.1794871794871795,388900.0
34,52,4,1,0,0,5.053619302949062,0.21273209549071617,265700.0
34,37,5,1,0,0,6.169291338582677,0.16975111678366306,455400.0
34,38,5,1,0,0,6.4534412955465585,0.1562107904642409,350700.0
34,36,4,1,0,0,5.3903448275862065,0.18730808597748208,376800.0
34,41,3,1,0,0,5.03793626707132,0.2147590361445783,278600.0
34,46,3,1,0,0,5.49438202247191,0.20313565098841171,286500.0
34,34,4,1,0,0,5.575242718446602,0.18241184153243362,362500.0
34,35,4,1,0,0,5.754414125200642,0.18716875871687588,330000.0
34,36,7,1,0,0,6.226666666666667,0.15560314061384725,484700.0
34,39,9,1,0,0,8.079881656804734,0.13401684364701574,500001.0
34,32,8,1,0,0,8.2491961414791,0.1296043656207367,500001.0
34,37,15,1,0,0,8.761061946902656,0.11414141414141414,500001.0
34,39,8,1,0,0,7.013201320132013,0.1388235294117647,500001.0
34,40,3,1,0,0,5.097041420118344,0.2131413977246343,391500.0
34,42,7,1,0,0,6.836111111111111,0.15400243803331978,437300.0
34,40,8,1,0,0,6.8785529715762275,0.142374154770849,500001.0
34,44,4,1,0,0,5.950617283950617,0.17289073305670816,352200.0
34,22,4,1,0,0,5.712585034013605,0.19142601964870498,276200.0
34,34,3,1,0,0,5.16271186440678,0.20420223243598162,377200.0
34,35,15,1,0,0,8.586206896551724,0.12449799196787148,500001.0
34,23,3,1,0,0,4.88622754491018,0.22334558823529413,218300.0
34,28,3,1,0,0,4.444891980959356,0.23667517917456132,227300.0
34,34,2,1,0,0,5.4120603015075375,0.23862581244196843,252800.0
34,32,3,1,0,0,4.95952023988006,0.21704957678355502,273600.0
34,31,3,1,0,0,4.197685631629701,0.2566046404778314,242600.0
34,36,4,1,0,0,6.561576354679803,0.1629129129129129,365900.0
34,33,5,1,0,0,6.6682134570765665,0.1593597773138483,430900.0
34,34,7,1,0,0,6.619528619528619,0.16225839267548323,429000.0
34,33,4,1,0,0,6.5515320334261835,0.15858843537414966,445700.0
34,37,6,1,0,0,6.838905775075988,0.16,366000.0
34,35,3,1,0,0,5.641379310344828,0.18663406682966585,414800.0
34,36,5,1,0,0,6.395652173913043,0.1672331747110809,395100.0
34,38,6,1,0,0,6.327402135231317,0.16197975253093364,408500.0
34,34,6,1,0,0,6.1943231441048034,0.16214310891787098,437400.0
34,20,2,1,0,0,4.502688172043011,0.2480597014925373,161700.0
34,23,3,1,0,0,4.698216735253772,0.22014598540145985,187300.0
34,31,3,1,0,0,4.497375328083989,0.23023052232273125,222800.0
34,44,3,1,0,0,4.181208053691275,0.24518459069020868,185600.0
34,43,2,1,0,0,4.186385737439222,0.2450638792102207,178300.0
34,32,3,1,0,0,4.5215901302261825,0.23935122025162953,184100.0
34,27,3,1,0,0,5.319630872483222,0.20328023970982495,235200.0
34,30,2,1,0,0,4.949367088607595,0.18542199488491048,153000.0
34,24,3,1,0,0,5.137176938369781,0.20123839009287925,167000.0
34,31,1,1,0,0,3.0541176470588236,0.3320493066255778,178100.0
34,39,3,1,0,0,4.474226804123711,0.23271889400921658,166900.0
34,35,3,1,0,0,4.547511312217194,0.2228855721393035,158100.0
34,37,2,1,0,0,4.48,0.23660714285714285,129400.0
34,37,3,1,0,0,4.712962962962963,0.21676489849377864,130100.0
34,35,2,1,0,0,4.297520661157025,0.2221153846153846,139200.0
34,37,3,1,0,0,4.024024024024024,0.24253731343283583,175000.0
34,42,4,1,0,0,5.304878048780488,0.19540229885057472,173800.0
34,38,4,1,0,0,5.271875,0.1988737403675163,212300.0
34,43,4,1,0,0,5.984848484848484,0.17468354430379746,214800.0
34,32,3,1,0,0,5.697058823529412,0.1713990707279298,278400.0
34,32,2,1,0,0,4.208510638297873,0.27098078867542974,212200.0
34,43,3,1,0,0,5.64741641337386,0.18568353067814855,211600.0
34,36,4,1,0,0,5.3478260869565215,0.18583042973286876,212200.0
34,36,4,1,0,0,5.239130434782608,0.18724066390041494,233700.0
34,36,1,1,0,0,5.445783132530121,0.17699115044247787,226000.0
34,39,4,1,0,0,5.762452107279693,0.18617021276595744,219000.0
34,38,4,1,0,0,5.78140703517588,0.1807909604519774,233600.0
34,30,2,1,0,0,5.135185185185185,0.2286332491886044,201700.0
34,31,3,1,0,0,5.0903846153846155,0.20362674726105023,223900.0
34,32,2,1,0,0,4.931608133086876,0.22826086956521738,233100.0
34,38,5,1,0,0,6.253012048192771,0.17389210019267823,416900.0
34,44,5,1,0,0,6.3884297520661155,0.15523932729624837,447100.0
34,37,7,1,0,0,7.327586206896552,0.1388235294117647,500001.0
34,42,5,1,0,0,5.911575562700965,0.1705194451998912,426500.0
34,39,6,1,0,0,7.266081871345029,0.15372233400402416,430200.0
34,39,5,1,0,0,7.064425770308123,0.1506740681998414,445200.0
34,44,6,1,0,0,6.537459283387622,0.14349775784753363,500001.0
34,30,5,1,0,0,7.022653721682848,0.14654377880184333,500001.0
34,20,3,1,0,0,6.138823529411765,0.18378689152932157,476700.0
34,25,3,1,0,0,5.126482213438735,0.21793883320483165,248100.0
34,34,4,1,0,0,5.105902777777778,0.18973138388303298,271500.0
34,35,4,1,0,0,5.474666666666667,0.1797369702873843,275400.0
34,48,3,1,0,0,5.145985401459854,0.21560283687943263,272400.0
34,36,2,1,0,0,5.286407766990291,0.22268135904499542,239500.0
34,39,3,1,0,0,5.344969199178645,0.2101421436803688,248700.0
34,39,4,1,0,0,5.669950738916256,0.1789748045178106,273800.0
34,36,4,1,0,0,5.462585034013605,0.1980074719800747,272600.0
34,38,3,0,0,0,5.302134646962233,0.19696500464540107,257100.0
34,42,4,0,0,0,5.588652482269503,0.19860406091370558,283600.0
34,43,3,0,0,0,5.4880239520958085,0.19367157665030005,256700.0
34,38,3,0,0,0,5.288503253796096,0.18129614438063987,260100.0
34,38,4,1,0,0,5.438967136150235,0.19464825205006475,235300.0
34,34,4,1,0,0,5.525531914893617,0.17751251443973817,248900.0
34,30,4,1,0,0,5.1514423076923075,0.1992533831077928,252200.0
34,42,4,1,0,0,5.13681592039801,0.19564164648910412,274300.0
34,38,4,0,0,0,5.487870619946092,0.1905697445972495,262500.0
34,38,4,0,0,0,6.363636363636363,0.1683673469387755,265900.0
34,36,3,0,0,0,5.227848101265823,0.192090395480226,258100.0
34,40,4,0,0,0,5.224867724867725,0.1969620253164557,251600.0
34,40,2,0,0,0,4.8879551820728295,0.21203438395415472,198100.0
34,35,4,0,0,0,4.434782608695652,0.2181372549019608,202400.0
34,33,2,0,0,0,4.824528301886793,0.22604614782948768,208800.0
34,34,3,0,0,0,4.546134663341646,0.25068568294020843,207200.0
34,32,3,0,0,0,4.279627163781624,0.22339763534536403,206800.0
34,34,3,1,0,0,5.040302267002519,0.19390304847576212,183000.0
34,35,4,0,0,0,4.537549407114624,0.22473867595818817,173300.0
34,32,2,1,0,0,3.836676217765043,0.24943988050784166,186000.0
34,23,3,0,0,0,4.894308943089431,0.22425249169435216,146400.0
34,32,3,1,0,0,4.345771144278607,0.22839152833428736,191800.0
34,29,3,1,0,0,4.048744460856721,0.24334184604159065,175200.0
34,24,2,1,0,0,4.351464435146443,0.24711538461538463,170000.0
34,29,2,1,0,0,3.7739938080495357,0.27727645611156687,180900.0
34,32,2,1,0,0,3.920704845814978,0.27191011235955054,169600.0
34,34,3,1,0,0,5.099773242630386,0.20453534904401957,176300.0
34,29,3,1,0,0,4.930434782608696,0.21957671957671956,179200.0
34,27,3,1,0,0,4.351885098743267,0.2235973597359736,181400.0
34,35,3,1,0,0,5.234567901234568,0.19433962264150945,166300.0
34,29,3,1,0,0,5.502747252747253,0.200199700449326,195300.0
34,30,3,1,0,0,4.562,0.22884699693117053,166300.0
34,28,2,1,0,0,4.76592082616179,0.22788010111953774,175900.0
34,35,4,1,0,0,5.337175792507205,0.19330453563714903,173600.0
34,32,3,1,0,0,3.992574257425743,0.22380657160570366,181700.0
34,23,4,1,0,0,5.629757785467128,0.1954517516902274,185100.0
34,31,2,1,0,0,3.9834162520729683,0.2631140716069942,164200.0
34,37,3,1,0,0,4.2349726775956285,0.23096774193548386,159200.0
34,42,2,1,0,0,4.536931818181818,0.23356293049467752,162800.0
34,52,2,0,0,0,2.36,0.3333333333333333,131300.0
34,34,2,0,0,0,3.142857142857143,0.2692307692307692,138800.0
34,25,2,0,0,0,3.7965970610982214,0.2896720309635364,143500.0
34,30,2,0,0,0,3.6728971962616823,0.27162849872773537,159200.0
34,37,2,0,0,0,3.9292929292929295,0.2634961439588689,180500.0
34,34,3,0,0,0,4.885714285714286,0.2172096908939014,189100.0
34,42,3,0,0,0,4.945273631840796,0.2022132796780684,201500.0
34,38,3,0,0,0,4.5762081784386615,0.22461413484971568,211900.0
34,19,3,0,0,0,4.2,0.2528957528957529,207100.0
34,37,2,0,0,0,4.979423868312757,0.20826446280991737,214600.0
34,32,3,0,0,0,4.340096618357488,0.23931433659839715,183100.0
34,30,2,0,0,0,3.340086830680174,0.2920277296360485,184400.0
34,37,3,0,0,0,4.508264462809917,0.2465627864344638,152000.0
34,36,2,0,0,0,3.4863013698630136,0.29960707269155207,162100.0
34,39,3,0,0,0,4.487012987012987,0.22793053545586106,174000.0
34,39,2,0,0,0,3.7824074074074074,0.2647898816809465,173100.0
34,22,2,1,0,0,4.334478021978022,0.24908889241007764,182600.0
34,26,2,1,0,0,2.8418367346938775,0.2746858168761221,155400.0
34,24,2,1,0,0,3.837947332883187,0.26125967628430685,166800.0
34,21,2,1,0,0,3.6583990980834273,0.29553158705701077,156300.0
34,31,2,0,0,0,4.156593406593407,0.25710508922670194,170600.0
34,24,2,0,0,0,2.8434466019417477,0.3559539052496799,135200.0
34,27,2,0,0,0,3.4573002754820936,0.31195219123505974,157800.0
34,31,2,0,0,0,3.3344947735191637,0.30825496342737724,153400.0
34,30,3,0,0,0,4.171487603305785,0.27290737989103514,154200.0
34,39,3,0,0,0,5.517543859649122,0.19475357710651828,176100.0
34,32,2,0,0,0,3.4900763358778626,0.28608923884514437,174500.0
34,45,2,0,0,0,3.1987951807228914,0.3088512241054614,162500.0
34,25,3,0,0,0,3.441077441077441,0.2847358121330724,142000.0
34,28,2,0,0,0,3.4306451612903226,0.2938410907381288,173900.0
34,28,1,0,0,0,3.097560975609756,0.34026996625421824,165900.0
34,31,3,0,0,0,4.945848375451264,0.2072992700729927,199300.0
34,32,3,0,0,0,4.281675392670157,0.2384446074834923,205500.0
34,34,2,0,0,0,4.110157367668097,0.24991298294465716,168600.0
34,32,2,0,0,0,4.760456273764259,0.21805111821086262,156800.0
34,36,3,0,0,0,5.447236180904523,0.1863468634686347,162200.0
34,28,2,0,0,0,4.406976744186046,0.23944591029023746,160300.0
34,24,2,0,0,0,3.467696629213483,0.29607128392061566,151400.0
34,34,3,0,0,0,4.620087336244541,0.21739130434782608,137500.0
34,35,3,0,0,0,5.040697674418604,0.2093425605536332,160600.0
34,32,3,0,0,0,4.733918128654971,0.19950586781964175,165100.0
34,33,4,0,0,0,5.245136186770428,0.32270029673590506,161200.0
34,36,2,0,0,0,2.3333333333333335,0.3333333333333333,175000.0
34,26,2,0,0,0,3.5850673194614444,0.3311710481392967,173800.0
34,34,2,0,0,0,3.1692913385826773,0.31863354037267083,156300.0
34,36,2,0,0,0,3.672972972972973,0.2332597498160412,157500.0
34,36,3,0,0,0,4.352750809061488,0.24609665427509295,142300.0
34,31,2,0,0,0,3.0842391304347827,0.31277533039647576,161700.0
34,28,2,0,0,0,3.739622641509434,0.25731584258324924,167000.0
34,33,3,0,0,0,4.338028169014085,0.2544642857142857,165800.0
34,28,2,0,0,0,4.385653409090909,0.23465587044534414,158100.0
34,34,10,1,0,0,7.447368421052632,0.13138451654352715,500001.0
34,34,7,1,0,0,7.176678445229682,0.14697193500738553,454800.0
34,36,5,1,0,0,5.8474576271186445,0.16314699792960663,326100.0
34,35,5,1,0,0,5.7272727272727275,0.17413632119514472,326000.0
34,39,7,1,0,0,6.846607669616519,0.14476518741921585,450000.0
34,50,9,1,0,0,7.114427860696518,0.13006993006993006,483300.0
34,52,8,1,0,0,7.539184952978056,0.12432432432432433,444100.0
34,36,6,1,0,0,7.021428571428571,0.14750762970498474,359400.0
34,46,6,1,0,0,6.774683544303797,0.15956651718983558,295500.0
34,48,4,1,0,0,6.975274725274725,0.16738873572272547,303900.0
34,36,6,1,0,0,6.9,0.1621808143547274,274100.0
34,45,5,1,0,0,5.251082251082251,0.16982687551525144,234000.0
34,46,4,1,0,0,6.052380952380952,0.18568056648308418,240200.0
34,43,2,1,0,0,4.927051671732523,0.22516964836520667,242200.0
34,45,4,1,0,0,5.922570016474465,0.1721835883171071,201000.0
34,39,5,1,0,0,5.9467592592592595,0.16582327753989878,207400.0
34,37,3,1,0,0,5.5013774104683195,0.18077115673510266,210300.0
34,52,4,1,0,0,5.546583850931677,0.1713325867861142,182100.0
34,46,4,1,0,0,5.594795539033457,0.173421926910299,184200.0
34,34,5,1,0,0,6.312785388127854,0.18625678119349007,238900.0
34,48,3,0,0,0,4.853403141361256,0.1941747572815534,161600.0
34,47,3,0,0,0,5.820338983050847,0.18287711124053582,160700.0
34,40,4,0,0,0,5.302593659942363,0.19456521739130433,177900.0
34,43,3,0,0,0,5.8957654723127035,0.18950276243093922,176000.0
34,40,5,0,0,0,7.317343173431734,0.1502773575390822,241700.0
34,32,9,0,0,0,7.17004048582996,0.14153961980048937,500001.0
34,37,8,0,0,0,7.458745874587459,0.1424778761061947,500001.0
34,44,8,0,0,0,6.163179916317992,0.1697216564833673,415900.0
34,41,7,0,0,0,6.725165562913907,0.1447562776957164,483700.0
34,41,6,0,0,0,7.12,0.14232209737827714,500001.0
34,40,7,0,0,0,6.59375,0.15436696005416384,500001.0
34,42,6,0,0,0,6.665178571428571,0.15874079035498995,443900.0
34,41,4,0,0,0,6.572549019607843,0.15692124105011934,450800.0
34,34,8,0,0,0,6.895397489539749,0.14654126213592233,500001.0
34,39,9,0,0,0,8.12972972972973,0.1283244680851064,500001.0
34,39,7,0,0,0,6.681592039800995,0.1552494415487714,500001.0
34,37,5,0,0,0,6.088495575221239,0.17223837209302326,431800.0
34,35,6,0,0,0,6.8277153558052435,0.15139879319802524,500001.0
34,44,6,0,0,0,6.736596736596737,0.15155709342560553,500001.0
34,48,15,0,0,0,8.845161290322581,0.3172866520787746,500001.0
34,34,15,0,0,0,8.114173228346457,0.12615235322658905,500001.0
34,38,15,0,0,0,8.954732510288066,0.12224264705882353,500001.0
34,43,9,0,0,0,7.335051546391752,0.13843991567111735,500001.0
34,34,9,0,0,0,7.00979020979021,0.14884277733439744,500001.0
34,46,2,0,0,0,4.890350877192983,0.21883408071748878,142100.0
34,46,2,0,0,0,5.189024390243903,0.21856639247943596,127500.0
34,44,1,0,0,0,4.782608695652174,0.20802139037433154,136100.0
34,48,2,0,0,0,4.207407407407407,0.25528169014084506,135700.0
34,52,3,0,0,0,5.398190045248869,0.19111483654652137,163800.0
34,44,2,0,0,0,5.169741697416974,0.17558886509635974,218800.0
34,42,3,0,0,0,4.890675241157556,0.210387902695595,154900.0
34,42,2,0,0,0,4.761467889908257,0.22254335260115607,149200.0
34,44,3,0,0,0,5.26378896882494,0.20455580865603645,153500.0
34,38,4,0,0,0,5.40084388185654,0.18046875,166700.0
34,45,4,0,0,0,5.737179487179487,0.17653631284916202,173100.0
34,42,4,1,0,0,5.843501326259947,0.1870177031320926,234000.0
34,47,3,0,0,0,5.970639032815199,0.1799247902805901,226500.0
34,49,3,1,0,0,5.846689895470384,0.16507747318235996,237000.0
34,38,2,0,0,0,4.278728606356968,0.23485714285714285,163100.0
34,47,5,1,0,0,6.0055401662049865,0.16236162361623616,300900.0
34,52,5,1,0,0,7.2877551020408164,0.1428171380565668,376000.0
34,44,6,1,0,0,6.994065281899109,0.14509970301230377,352700.0
34,52,6,1,0,0,6.340163934426229,0.16774402068519714,310900.0
34,46,4,1,0,0,5.375757575757576,0.17756482525366404,279600.0
34,48,3,1,0,0,5.5,0.20612061206120613,268100.0
34,50,4,1,0,0,5.929701230228471,0.17723770005927683,261600.0
34,46,3,1,0,0,5.167577413479052,0.20867113147691224,234600.0
34,47,3,1,0,0,4.873180873180873,0.2188566552901024,230600.0
34,52,5,1,0,0,6.477876106194691,0.14412568306010928,309100.0
34,37,2,1,0,0,4.449013157894737,0.2499075785582255,225000.0
34,52,3,1,0,0,5.788643533123029,0.17983651226158037,315400.0
34,52,3,0,0,0,5.171014492753623,0.2062780269058296,261500.0
34,52,3,0,0,0,5.167173252279635,0.1864705882352941,175000.0
34,52,4,0,0,0,5.291666666666667,0.18222722159730034,173100.0
34,42,2,0,0,0,4.222052067381317,0.2586144359811389,166800.0
34,50,3,0,0,0,4.622291021671827,0.21835231078365708,154400.0
34,40,2,0,0,0,3.818840579710145,0.2381404174573055,146700.0
34,45,2,0,0,0,4.472602739726027,0.2542113323124043,148800.0
34,18,1,0,0,0,4.12289156626506,0.22384570426651082,181300.0
34,38,2,0,0,0,5.603174603174603,0.21408336705787132,146600.0
34,44,1,0,0,0,4.919540229885057,0.21651090342679127,178400.0
34,46,3,0,0,0,5.913725490196079,0.17307692307692307,155400.0
34,43,4,0,0,0,6.105263157894737,0.17711598746081506,230700.0
34,52,6,0,0,0,6.329317269076305,0.1516497461928934,261800.0
34,19,6,0,0,0,6.190647482014389,0.168506682161534,500001.0
34,17,7,0,0,0,5.0060975609756095,0.19853836784409257,263000.0
34,39,2,0,0,0,3.591203104786546,0.3025936599423631,153500.0
34,52,1,0,0,0,2.75,0.3931203931203931,187500.0
34,52,1,0,0,0,2.4774774774774775,0.44727272727272727,500001.0
34,52,1,0,0,0,3.240740740740741,0.31012987012987014,162500.0
34,49,2,0,0,0,4.686046511627907,0.24689826302729528,137500.0
34,34,2,0,0,0,4.4148148148148145,0.2533557046979866,158000.0
34,30,2,0,0,0,3.3784135240572173,0.2913779830638953,142300.0
34,20,1,0,0,0,4.16955017301038,0.26224066390041495,148600.0
34,36,1,0,0,0,3.1,0.3010752688172043,146400.0
34,49,3,0,0,0,4.293216630196937,0.2217125382262997,200000.0
34,36,2,0,0,0,3.792091836734694,0.2714429868819374,156300.0
34,52,2,0,0,0,4.939338235294118,0.22329735764793449,205700.0
34,36,2,0,0,0,3.664406779661017,0.30434782608695654,176700.0
34,24,2,0,0,0,3.5046728971962615,0.3031111111111111,141700.0
34,41,1,0,0,0,3.279373368146214,0.32404458598726116,500001.0
34,17,0,0,0,0,2.9079754601226995,0.35548523206751054,175000.0
34,38,2,0,0,0,3.517175572519084,0.30656538252848614,215400.0
